tweet_id,text,user_id,username,user_name,user_bio,followers_count,user_location,statuses_count,profile_url,created_at,retweet_count,favorite_count,reply_count,is_reply,tweet_url,search_phrase,matched_phrase,matched_keyword,match_distance,diagnosis,medications_found
1001368237236543488,ممكن اتعايش مع اي شي الا قلة النوم بتجيب لي اكتئاب💔💔,2319480046,AlmuslimBatool,بَتول♥️,"For every dark night, There is a brighter day ✨",110,"Safwa, Kingdom of Saudi Arabia",848,https://twitter.com/AlmuslimBatool,Tue May 29 07:42:46 +0000 2018,0,0,0,False,https://twitter.com/AlmuslimBatool/status/1001368237236543488,"""أتعايش مع أكتئاب""",اتعايش مع,اكتئاب,30,depression,
960540112944795648,معرفش مالي بس عندي حاله اكتئاب هتقضي عليا ومش حابه اتعايش مع الواقع✋🏻,755874911135100928,hagar_abdelhady,Hagar Abdelhady,medical student,507,,2456,https://twitter.com/hagar_abdelhady,Mon Feb 05 15:46:23 +0000 2018,0,3,0,False,https://twitter.com/hagar_abdelhady/status/960540112944795648,"""أتعايش مع أكتئاب""",عندي,اكتئاب,6,depression,
853026911592878084,"بقول فاكس انى اقفل ع نفسى وافضل لوحدى واختفى وانزل اتعايش مع الناس كدة عشان ميجليش اكتئاب,وسبحان الله لما ارجع بندم انى فكرت افكس للقرار دة",607263010,Hagar_Alkazafy,ℋ.,ادعوا لعُمر مصطفى(فلافيو) بالرحمة و المغفرة،الله يرحمك يا أخويا❤.,995,Your mind.,23044,https://twitter.com/Hagar_Alkazafy,Fri Apr 14 23:27:18 +0000 2017,0,0,0,False,https://twitter.com/Hagar_Alkazafy/status/853026911592878084,"""أتعايش مع أكتئاب""",اتعايش مع,اكتئاب,23,depression,
802577953657946112,بحاول اتعايش مع مُحاولة عدم الإكتئاب في جو إكتئاب.,2830894396,shero2_Moustafa,Sherouk Moustafa,,408,cairo,4875,https://twitter.com/shero2_Moustafa,Sat Nov 26 18:21:09 +0000 2016,0,0,0,False,https://twitter.com/shero2_Moustafa/status/802577953657946112,"""أتعايش مع أكتئاب""",اتعايش مع,الإكتئاب,13,depression,
569591108772204546,"الواحد خلاص دخل جوه دوامه اكتئاب مبقاش عرف يخرج منها خلاص 
ابتديت اتعايش مع الاكتئاب ده...",2971617893,EnasSayed49,EnasSayed,,62,,31,https://twitter.com/EnasSayed49,Sun Feb 22 20:14:37 +0000 2015,0,0,0,False,https://twitter.com/EnasSayed49/status/569591108772204546,"""أتعايش مع أكتئاب""",اتعايش مع,الاكتئاب,1,depression,
155047158666629121,@ammarandas يالاهوووي.. لا عاد مش للدرجه دي.. اخاف انسى من انا!! مير هونت وقررت أتعايش مع الاكتئاب.. وش حليله من اكتئاب,319050324,Lavender_Nada,Nada Al-Ghufaili,‏#حنق ©,148,,9354,https://twitter.com/Lavender_Nada,Thu Jan 05 22:04:57 +0000 2012,0,0,0,False,https://twitter.com/Lavender_Nada/status/155047158666629121,"""أتعايش مع أكتئاب""",أتعايش مع,الاكتئاب,1,depression,
102791390651625472,اشتعال عقلى بافكار الاكتئاب يجعلنى افكر هل الثورة بها فيلم كوميدى يخرجنى من حالتى ام اتعايش مع اكتئاب فشل الثورة,353735089,AhmedDiab29,المصوراتى اسكندرانى,,57,Alexandria - Egypt,88,https://twitter.com/AhmedDiab29,Sun Aug 14 17:19:11 +0000 2011,0,0,0,False,https://twitter.com/AhmedDiab29/status/102791390651625472,"""أتعايش مع أكتئاب""",اتعايش مع,اكتئاب,1,depression,
1973439374269542652,للأسف إني اتعايش مع مُحاولة عدم الاكتئاب في عز الاكتئاب .,1156116531861950467,Nehal2ibrahim,🖤,هنا مُجرد تفريغ مشاعر لا اكثر.,5,الرياض,1733,https://twitter.com/Nehal2ibrahim,Wed Oct 01 17:26:26 +0000 2025,0,0,0,False,https://twitter.com/Nehal2ibrahim/status/1973439374269542652,"""أتعايش مع الإكتئاب""",اتعايش مع,الاكتئاب,13,depression,
1967727380052709865,قاعده احاول اتعايش مع الاكتئاب اللي انا فيه,340149962,o_sics,F,,32,,1393,https://twitter.com/o_sics,Mon Sep 15 23:09:00 +0000 2025,0,0,0,False,https://twitter.com/o_sics/status/1967727380052709865,"""أتعايش مع الإكتئاب""",اتعايش مع,الاكتئاب,1,depression,
1905664413996106021,"@jopls03 @A16hmadd يعني تعرضت لصدمة من عمر خمس سنوات وتحولت لحزن ولخوف وضلتها عندي لحد ما تحولت لاكتئاب 
يعني انتحرت اربع مرات وفشلت فقررت في ثانوية اتعايش مع الاكتئاب  ووقفت الانتحار ولليوم بعمل الشي لي بحبه احيانا في طاقة بس مجبور حتى اضل عايش وانجح في حياتي💖",3003635473,salehgaaza,салех الأزرق,free palestine 👨🏻‍⚕️💙 🐘🥝✈️,2930,Idk,11226,https://twitter.com/salehgaaza,Fri Mar 28 16:52:56 +0000 2025,0,1,0,False,https://twitter.com/salehgaaza/status/1905664413996106021,"""أتعايش مع الإكتئاب""",اتعايش مع,الاكتئاب,1,depression,
1860263059345883450,"سنة وشهر نزوح ماعرفتش أعمل فيهم أي علاقة ولا اتعرف على ناس جديدة!
حياتي واقفة من كل النواحي ومش قادر اتأقلم ولا أتقبَّل ولا أتعايش مع الوضع!
الاكتئاب مسيطر عليا وغضب متملكني، بحس بخنقة لما أمشي بالشارع وبرجع مكتئب أكثر ❤️‍🩹
ملامحي كبرت مليون سنة وانطفيت، لا حاسس بفرح ولا راحة بال",1392124226950291461,hasanfareed0,الحسن 🇵🇸 𓂆,"علمونا إنه الوقت من ذهب بس في غزة الوقت من دم💔

إنها لثورةٌ حتى النصر... 💛",442,gaza,17658,https://twitter.com/hasanfareed0,Sat Nov 23 10:04:10 +0000 2024,1,17,1,False,https://twitter.com/hasanfareed0/status/1860263059345883450,"""أتعايش مع الإكتئاب""",أتعايش مع,الاكتئاب,8,depression,
1793335319191757198,"اتسائل مالذي فعلته في حياتي لكي اتعايش مع نوبات الاكتئاب !
اظن ان ذنبي الوحيد انني ولدت هكذا وحيدة مكتئبة بائسٌة تعيسة
وهكذا سأكمل حياتي 
افكر دوما انني عندما اموت وأُوضع في قبري هل سيزول كل هذا ؟
لا لن يزول في كل مكان عذاب حتى في القبر لا يوجد مهرب",1658492216392953857,llllix12_,سَارة.,مَ عاد هذا الكوُكب صالح للحياة.,13,المدينة المن,268,https://twitter.com/llllix12_,Wed May 22 17:37:13 +0000 2024,0,0,0,False,https://twitter.com/llllix12_/status/1793335319191757198,"""أتعايش مع الإكتئاب""",اتعايش مع,الاكتئاب,7,depression,
1792696096931844377,"اتسائل مالذي فعلته في حياتي لكي اتعايش مع نوبات الاكتئاب !
اظن ان ذنبي الوحيد انني ولدت هكذا وحيدة مكتئبة بائسٌة تعيسة
وهكذا سأكمل حياتي 
افكر دوما انني عندما اموت وأُوضع في قبري هل سيزول كل هذا ؟",722528236278792194,NoiseEbtihal,إبتِهال,اللهُم الجنّة إن ذهبت الروُح إليك.,738,87.,8794,https://twitter.com/NoiseEbtihal,Mon May 20 23:17:10 +0000 2024,0,1,0,False,https://twitter.com/NoiseEbtihal/status/1792696096931844377,"""أتعايش مع الإكتئاب""",اتعايش مع,الاكتئاب,7,depression,
1790140263337198019,"الثانية: تزوجت واحد ما تعرفه ولا تحبه ولا تبغى أصلًا زواج بس عشان تقدر تنقل مدينة ثانية وتتوظف
أنا: لسى أحاول اتعايش مع الإكتئاب وأقدر نعمة انو ماصرالي مثل الثنتين اللي فوق",1613717692590039046,oowpide,unum,♡⚢♡,96,Nepal,3570,https://twitter.com/oowpide,Mon May 13 22:01:12 +0000 2024,0,0,0,False,https://twitter.com/oowpide/status/1790140263337198019,"""أتعايش مع الإكتئاب""",اتعايش مع,الإكتئاب,1,depression,
1761124244895764850,مبقتش قادر اتعايش مع الاكتئاب اكتر من كده بجد,714835058964766725,MohabX69,ههه,"Don't ever try to judge me dude, You don't know what the fuck I've been through.",474,الجنة عشان عملى صالح,38016,https://twitter.com/MohabX69,Fri Feb 23 20:21:54 +0000 2024,0,0,0,False,https://twitter.com/MohabX69/status/1761124244895764850,"""أتعايش مع الإكتئاب""",اتعايش مع,الاكتئاب,1,depression,
1722795107970355673,للأسف إني اتعايش مع مُحاولة عدم الإكتئاب في عز الإكتئاب.,1012756185873776641,Just_T98,Just_T,"》

Madrid ⚽ 》
الدعم السريع مليشيات إرهابية //
الكيزان تنظيم إرهابي //  
ثوار أحرار حنكمل المشوار",1604,Sudan ,19059,https://twitter.com/Just_T98,Fri Nov 10 01:55:36 +0000 2023,1,1,0,False,https://twitter.com/Just_T98/status/1722795107970355673,"""أتعايش مع الإكتئاب""",اتعايش مع,الإكتئاب,13,depression,
1719750277354357143,@think77771 واذا كنت اتعايش مع الاكتئاب واعيش بسلام؟,3220038122,maysaloon81,maysaloon,ملُہمة آلُقلُم ،📝اماراتيه🇦🇪♥️.. نهاية قصتي ليست ككل النهايات انا من وضعت النقطة في نهاية سطر monte carlo doualiya📻 (🇧🇷⚽️),27163,Abu Dhabi 🇦🇪♥️,111101,https://twitter.com/maysaloon81,Wed Nov 01 16:16:32 +0000 2023,0,1,1,False,https://twitter.com/maysaloon81/status/1719750277354357143,"""أتعايش مع الإكتئاب""",اتعايش مع,الاكتئاب,1,depression,
1630712261982429185,لأ أنا مبقتش قادر أتعايش مع الاكتئاب والضغط والظلام.. أنا بقاوم كل حاجة لوحدها بعد إذنكم.. مع بعض أنا كدا هفكر في الهروب,1143843214765514752,Abdullah_Mx12,3bdullah,بنحاول..,114,"Sao Paulo, Brazil",9146,https://twitter.com/Abdullah_Mx12,Tue Feb 28 23:31:15 +0000 2023,0,0,0,False,https://twitter.com/Abdullah_Mx12/status/1630712261982429185,"""أتعايش مع الإكتئاب""",أتعايش مع,الاكتئاب,1,depression,
1596977330827980800,احاول اتعايش مع موضوع الاكتئاب,1506721988131405832,lkiqnv,-,,678,,683,https://twitter.com/lkiqnv,Sun Nov 27 21:20:40 +0000 2022,0,1,0,False,https://twitter.com/lkiqnv/status/1596977330827980800,"""أتعايش مع الإكتئاب""",اتعايش مع,الاكتئاب,7,depression,
1596170081221885953,أنا على وشك أقع تاني في دايرة قذرة. بعد ما بدأت أتعايش مع الاكتئاب وإني هفضل دايما في الدايرة دي بس أهو عايشة لكن دلوقتي هرجع القاع بعد ما تعبت أوي أوي عشان أطلع منه وبجد ده فوق طاقة احتمالي. كل يوم إيماني بأن المستقبل أحسن بيقل.,1206885614701961218,Rana_Eroda,Ranaᴴ🍒🍉🥝🍓🇪🇬²⁸ 🇵🇸 🍒🐥,"26. Bookworm. 6/50 📚

كُلُّ لَيْمونَةٍ سَتُنْجِبُ طِفلاً.   ومُحالٌ أنْ يَنْتَهِيَ الْلَّيْمونُ. 🍋✨
Run BTS is my national anthem.",369,Egypt.,19745,https://twitter.com/Rana_Eroda,Fri Nov 25 15:52:57 +0000 2022,0,0,0,False,https://twitter.com/Rana_Eroda/status/1596170081221885953,"""أتعايش مع الإكتئاب""",أتعايش مع,الاكتئاب,1,depression,
1592266269142974466,انا ممكن اتعايش مع الاكتئاب واسيطر عليه مع شوية انهيارات كل فترة. بس التعب البدني اللي بيجي معاه ده بيقتلني حرفيا. ارهاق وخمول وتعب بنام بال١٦ ساعة ومبقاش قادر اقوم. كس ام القرف زهقت,1415851655447334918,pika_pikaaaa,المحقق بيكاتشو,محتوى معادي لقيم الأسرة المصرية,306,,5991,https://twitter.com/pika_pikaaaa,Mon Nov 14 21:20:36 +0000 2022,0,0,0,False,https://twitter.com/pika_pikaaaa/status/1592266269142974466,"""أتعايش مع الإكتئاب""",اتعايش مع,الاكتئاب,1,depression,
1587011351758635008,كنت ادفع اكثر على الجلسه. قررت اتعايش مع الاكتئاب 🫱🏼‍🫲🏽,536385693,moonchildH0,susi,No 🤍,536,United Arab Emirates,35714,https://twitter.com/moonchildH0,Mon Oct 31 09:19:26 +0000 2022,0,0,0,False,https://twitter.com/moonchildH0/status/1587011351758635008,"""أتعايش مع الإكتئاب""",اتعايش مع,الاكتئاب,1,depression,
1572185700728184832,صرت اتعايش مع الاكتئاب اكثر من اول .,1359839064929746944,r2__v,- 𝗺𝐥𝐚𝐤 .,- nothing stay forever .,54,,5154,https://twitter.com/r2__v,Tue Sep 20 11:27:35 +0000 2022,0,0,0,False,https://twitter.com/r2__v/status/1572185700728184832,"""أتعايش مع الإكتئاب""",اتعايش مع,الاكتئاب,1,depression,
1557211090899140608,و إني أتعايش مع محاولة عدم الإكتئاب ، في عز الإكتئاب 🖤.,1387454428140253189,7_rhel,Medo,"لـن تكون « قمراً » منيراً .. لو لم يحاصرك كل هذا الظلام !🌕 

Instagram: hamoudi.alrhel",602,المريخ,366,https://twitter.com/7_rhel,Wed Aug 10 03:43:50 +0000 2022,0,8,0,False,https://twitter.com/7_rhel/status/1557211090899140608,"""أتعايش مع الإكتئاب""",أتعايش مع,الإكتئاب,12,depression,
1555341656941101056,قاعدة اتعايش مع الاكتئاب اللي فيا كأنو شي طبيعي اتمنى ماندم بيوم من الايام💔,700744377375834113,cxmiiz,Ghada.,I have nothing.,204,"Jeddah, Kingdom of Saudi Arabia",16897,https://twitter.com/cxmiiz,Thu Aug 04 23:55:22 +0000 2022,0,0,0,False,https://twitter.com/cxmiiz/status/1555341656941101056,"""أتعايش مع الإكتئاب""",اتعايش مع,الاكتئاب,1,depression,
1548112777511743490,"قبل اربع سنوات بالضبط عانيت من رعاش والم بالفك لدرجة مقدر اتكلم مع الناس كرهت الناس وجلسات الناس دخلت باكتئاب لمدة سنتين ونص راجعت اكثر من ١٦ تخصص بالمستشفى ما لقيت حل وقتها قررت اتعايش مع الآلم وقدرت اطلع من الاكتئاب والان راضيه الحمدلله وهذا قضاء الله ، دعواتكم يمر✔️❤️
#سكربت58",1461429128310177803,almriam__,المريام.,تصكّه الصكّات .. وتمر عادي | بايولوجية🧬 | ما غير هبد 🙂| استغفروا لعَل ذنوبنا تُغفر🌱 | ادعوا لي أحب الدعوات 💗,589,في مكان ما في هذا العالم.,10827,https://twitter.com/almriam__,Sat Jul 16 01:10:23 +0000 2022,0,1,0,False,https://twitter.com/almriam__/status/1548112777511743490,"""أتعايش مع الإكتئاب""",اتعايش مع,الاكتئاب,21,depression,
